Variants,Variants
MageSuite,MageSuite
"Product Variants","Product Variants"
Configuration,Configuration
Enabled,Enabled
"Attribute Code","Attribute Code"
"Short Name Pattern","Short Name Pattern"
"Product variants","Product variants"
